"click_id","hs_id","otaCode"
47520466,690197048,"bkng"
47520580,690206463,"bkng"
47520592,690196055,"amom"
47520595,690223531,"bkng"
47520652,690333720,"amom"
47520808,690206463,"bkng"
47520895,690206463,"init"
47520952,690206463,"init"
47520976,690077312,"bkng"
47521144,690206463,"last"
47521228,690206463,"last"
47521234,1001715347,"hawy"
47521261,690011610,"hrsd"
47521306,690004158,"agda"
47521504,690000037,"bkng"
47521516,690206463,"bkng"
47521684,690086749,"last"
47521711,1000335841,"bkng"
47521750,690184634,"last"
47521765,690293962,"bkng"
47521825,690113248,"htls"
47521981,690028473,"bkng"
47522023,690021548,"bkng"
47522158,690221681,"htde"
47522248,690206463,"bkng"
47522251,690206463,"bkng"
47522254,690004158,"otel"
47522308,690010108,"bkng"
47522368,690175370,"bkng"
47522875,1000495683,"bkng"
47523013,690201863,"bkng"
47523199,690763422,"bkng"
47523217,690078377,"bkng"
47523268,690190174,"htls"
47523340,690011461,"hrsd"
47523499,690189244,"agda"
47523532,690122769,"htde"
47523559,1000333532,"ctrp"
47523583,690198990,"ctrp"
47523586,690197986,"agda"
47523625,690296262,"bkng"
47523643,690007647,"agda"
47523646,690007647,"agda"
47523709,690728002,"expd"
47523859,690169992,"htls"
47523865,690122769,"htde"
47523931,690206463,"bkng"
47524042,690270670,"expd"
47524189,690181326,"hawy"
47524207,690358772,"htls"
47524405,690086749,"last"
47524426,690225631,"last"
47524540,690113248,"bkng"
47524852,690105666,"bkng"
47524882,690182304,"htls"
47524918,690293962,"bkng"
47525011,690118543,"expd"
47525053,690195493,"bkng"
47525212,690053037,"bkng"
47525236,690053037,"bkng"
47525596,690122769,"htde"
47525704,690086749,"bkng"
47525770,690044056,"bkng"
47525854,690181444,"bkng"
47525860,690004158,"ctrp"
47526013,690118543,"last"
47526019,690333720,"amom"
47526151,690358772,"bkng"
47526355,690189244,"bkng"
47526430,690022624,"otel"
47526436,690046374,"ctrp"
47526529,690198561,"bkng"
47526640,690046374,"ctrp"
47526697,690122769,"bkng"
47526862,690122769,"bkng"
47526964,690000965,"amom"
47526985,690046374,"otel"
47527099,690191966,"bkng"
47527117,690046374,"otel"
47527156,690101925,"htls"
47527249,690046374,"otel"
47527297,690206463,"bkng"
47527333,690218786,"bkng"
47527396,690358772,"bkng"
47527399,690086749,"bkng"
47527438,690206463,"bkng"
47527519,690206463,"last"
47527564,690223715,"bkng"
47527570,690189244,"bkng"
47527624,690206463,"bkng"
47527630,690241278,"bkng"
47527726,690241278,"bkng"
47527825,690206463,"last"
47527873,690241278,"bkng"
47527888,690122769,"htde"
47527894,690206463,"last"
47527936,690206463,"last"
47527969,690122769,"bkng"
47528173,690024688,"bkng"
47528230,690122769,"bkng"
47528326,690122769,"htde"
47528371,690206463,"init"
47528380,690192850,"bkng"
47528458,1000449172,"bkng"
47528704,690199059,"bkng"
47528827,690201863,"ctrp"
47529007,690206463,"last"
47529034,690201441,"amom"
47529319,1000492025,"bkng"
47529385,690146657,"amom"
47529433,690358772,"bkng"
47529514,690122769,"hrsd"
47529547,690206463,"last"
47530141,690071036,"agda"
47530357,1001315817,"hawy"
47530582,690198990,"ctrp"
47530687,690244259,"bkng"
47530711,690187215,"ctrp"
47530819,690187267,"agda"
47530900,690064683,"htls"
47530915,690358772,"bkng"
47530981,690206463,"htls"
47531029,690206463,"bkng"
47531086,690061478,"agda"
47531209,690187252,"amom"
47531761,690001889,"htls"
47531809,690190335,"amom"
47531893,690225631,"ctrp"
47531950,690196582,"amom"
47532022,690201840,"bkng"
47532181,690057227,"sids"
47532187,690182304,"amom"
47532310,690206463,"bkng"
47532328,690232328,"htls"
47532337,690122769,"htde"
47532388,690195493,"otel"
47532814,690057604,"bkng"
47532880,690043712,"bkng"
47532886,690206463,"bkng"
47532910,690043712,"bkng"
47532997,690159609,"last"
47533000,690159609,"last"
47533018,690201645,"bkng"
47533027,690043712,"bkng"
47533030,690043712,"bkng"
47533081,690666808,"bkng"
47533177,690666808,"bkng"
47533189,690170933,"bkng"
47533252,690182304,"htls"
47533438,690206463,"bkng"
47533633,690136967,"bkng"
47533663,690000444,"bkng"
47533681,690206463,"bkng"
47533708,690046338,"htls"
47533771,690214118,"last"
47533921,690192911,"otel"
47534179,690182304,"bkng"
47534260,690043712,"bkng"
47534341,690549719,"expd"
47534380,690122769,"htls"
47534383,690122769,"htls"
47534608,690203244,"bkng"
47534620,690223098,"bkng"
47534737,690144327,"htls"
47534740,690038534,"bkng"
47534866,690983758,"bkng"
47534986,690122769,"htde"
47535022,690144327,"htls"
47535064,690043712,"bkng"
47535169,690118543,"expd"
47535175,690118543,"expd"
47535244,690218786,"bkng"
47535301,690021548,"bkng"
47535409,690113979,"htls"
47535523,690221681,"bkng"
47535679,690086749,"bkng"
47535799,690118543,"expd"
47535802,690118543,"expd"
47535883,690122769,"htde"
47535988,690619205,"bkng"
47536321,690043712,"bkng"
47536609,690182304,"htls"
47536633,690206463,"init"
47536888,690206463,"init"
47536906,1000291237,"htls"
47536963,690057604,"bkng"
47536984,690157386,"htls"
47536990,690180122,"htls"
47537443,690296262,"bkng"
47537446,1003141766,"hawy"
47537614,690044056,"htls"
47537650,690174018,"bkng"
47537695,690358772,"htls"
47537713,690206463,"init"
47537899,690095323,"bkng"
47537944,690198561,"bkng"
47538013,690203477,"ctrp"
47538058,690266447,"bkng"
47538067,690225631,"htde"
47538103,1000591651,"bkng"
47538547,690203477,"ctrp"
47538742,690206463,"bkng"
47538838,690206463,"bkng"
47539360,690007647,"htls"
47539510,690223715,"htde"
47539630,690195493,"elvl"
47539696,690214118,"bkng"
47539705,690000037,"bkng"
47539789,690196716,"bkng"
47539855,690241278,"bkng"
47539927,690007054,"expd"
47540011,690277630,"bkng"
47540068,690197052,"last"
47540113,690197052,"last"
47540170,690122769,"bkng"
47540176,690000357,"htls"
47540245,690462591,"bkng"
47540356,1000840250,"bkng"
47540383,690259444,"bkng"
47540434,690198561,"bkng"
47540437,690333720,"amom"
47540599,690533761,"bkng"
47540641,690022624,"last"
47540671,690197052,"last"
47540674,690223459,"amom"
47540701,690533761,"bkng"
47540851,690762121,"htls"
47540854,690021548,"bkng"
47540932,690192226,"bkng"
47540959,690225631,"ctrp"
47540977,690051934,"htde"
47540980,690358772,"bkng"
47541028,690010108,"bkng"
47541208,690358772,"htls"
47541262,690175941,"bkng"
47541382,690046374,"elvl"
47541598,690197050,"last"
47541691,690043717,"agda"
47541880,690619205,"bkng"
47541946,690197787,"amom"
47542153,690472343,"htde"
47542294,690190163,"htls"
47542327,690000965,"ctrp"
47542342,690169853,"bkng"
47542474,690206463,"init"
47542567,690000182,"bkng"
47542591,690118543,"last"
47542825,690206463,"htde"
47543041,690206463,"init"
47543236,690007647,"bkng"
47543386,690182348,"amom"
47543485,690008271,"htls"
47543845,690199472,"amom"
47544079,690206463,"bkng"
47544289,690122769,"expd"
47544349,690122769,"bkng"
47544379,690243726,"otel"
47544469,690168368,"htls"
47544856,690191855,"last"
47544988,690191855,"last"
47545087,690000338,"bkng"
47545138,690105666,"bkng"
47545174,690199863,"bkng"
47545201,690189244,"bkng"
47545270,690206463,"bkng"
47545291,690334249,"bkng"
47545324,1001715347,"hawy"
47545333,1001715347,"hawy"
47545336,690296262,"bkng"
47545375,690206463,"bkng"
47545609,690223294,"bkng"
47545660,690225631,"last"
47545708,690225631,"last"
47545750,690195707,"agda"
47545807,690225631,"last"
47545834,1000598970,"bkng"
47545864,690244510,"bkng"
47545870,690189244,"bkng"
47545957,690225631,"last"
47546146,690113248,"bkng"
47546206,690201441,"amom"
47546269,1000461526,"bkng"
47546356,690189273,"otel"
47546398,690095323,"bkng"
47546404,690201863,"amom"
47546668,690206463,"bkng"
47546686,690191403,"bkng"
47547028,690206463,"bkng"
47547052,690221681,"htde"
47547112,690122769,"bkng"
47547295,690181334,"agda"
47547304,690105666,"bkng"
47547316,690206463,"init"
47547442,690044056,"bkng"
47547580,690198797,"bkng"
47547733,1001715347,"bkng"
47547766,690206463,"htde"
47547952,690105666,"bkng"
47548075,1001715347,"hawy"
47548099,690412547,"htde"
47548147,690206463,"bkng"
47548228,690206463,"init"
47548267,690197702,"bkng"
47548405,691023137,"bkng"
47548597,690000435,"bkng"
47548834,690206463,"bkng"
47548864,690223531,"htls"
47548987,690206463,"bkng"
47549002,690189357,"amom"
47549107,690433544,"bkng"
47549281,1001743303,"bkng"
47549407,690118543,"ebok"
47549416,1001715347,"hawy"
47549680,690206463,"bkng"
47549893,690224108,"amom"
47549917,690136967,"bkng"
47550076,690136967,"bkng"
47550088,690206463,"init"
47550178,690010108,"bkng"
47550265,690000444,"htls"
47550316,690198193,"bkng"
47550343,690020760,"bkng"
47550382,690195605,"bkng"
47550424,690157386,"bkng"
47550463,690063455,"htls"
47550526,690000444,"bkng"
47550583,690196582,"bkng"
47550613,690206463,"htls"
47550757,690113248,"bkng"
47550775,690024045,"bkng"
47550886,690189357,"bkng"
47551036,1000840250,"bkng"
47551069,690206463,"agda"
47551093,1000293954,"htls"
47551144,690182304,"amom"
47551150,690141130,"bkng"
47551174,1002451306,"bkng"
47551252,690206463,"init"
47551378,690181502,"amom"
47551396,690071036,"bkng"
47551465,690200761,"agda"
47551621,690022624,"bkng"
47551663,690206463,"init"
47551672,690358772,"htls"
47551876,690122769,"bkng"
47551999,690000414,"agda"
47552068,690243367,"htde"
47552080,690230052,"bkng"
47552107,690206463,"bkng"
47552113,690084596,"bkng"
47552206,690225631,"ctrp"
47552326,690018791,"bkng"
47552641,690023313,"htls"
47552644,690023313,"htls"
47552848,690167381,"bkng"
47552851,690206463,"bkng"
47552866,690182304,"bkng"
47552902,690022624,"otel"
47553040,690195707,"amom"
47553082,690206463,"bkng"
47553115,690101637,"hrsd"
47553217,690619205,"htls"
47553547,690182304,"bkng"
47553682,690206463,"bkng"
47553703,690201441,"ctrp"
47553763,690122769,"htde"
47553868,690223098,"bkng"
47553964,690000444,"last"
47554066,690274278,"bkng"
47554231,690228273,"agda"
47554261,690021548,"bkng"
47554696,690188069,"last"
47554705,690118543,"htde"
47555377,1000288753,"bkng"
47555635,690018791,"bkng"
47555659,690174297,"bkng"
47555695,690022624,"bkng"
47555806,690122769,"htde"
47555881,690037409,"bkng"
47556004,690000357,"bkng"
47556388,690205003,"last"
47556451,690148157,"htls"
47556760,690191736,"amom"
47557144,690024688,"bkng"
47557171,690203521,"amom"
47557186,690191855,"last"
47557261,690022624,"last"
47557510,690000444,"bkng"
47557552,690122769,"htde"
47557564,690148157,"bkng"
47557732,690187265,"amom"
47557777,690148157,"bkng"
47557840,690225631,"htde"
47558011,690171102,"amom"
47558044,690222453,"bkng"
47558359,690462591,"bkng"
47558491,690196582,"bkng"
47558536,690187215,"otel"
47558644,690076959,"bkng"
47558650,690187265,"amom"
47558872,690189822,"bkng"
47559361,690223606,"ctrp"
47559400,690333720,"amom"
47559442,690201863,"amom"
47559466,690118543,"bkng"
47559601,690017852,"bkng"
47559661,690008271,"expd"
47559784,690221681,"bkng"
47559826,690000444,"bkng"
47559844,690007857,"ctrp"
47560003,690206463,"bkng"
47560027,690190305,"amom"
47560201,690358772,"htls"
47560210,690000965,"bkng"
47560243,690182304,"htls"
47560273,690206463,"bkng"
47560276,690225631,"ctrp"
47560459,690462591,"bkng"
47560480,690008271,"bkng"
47560627,690206463,"bkng"
47560738,690270369,"amom"
47560777,690203244,"last"
47560933,690175370,"bkng"
47560993,690232328,"bkng"
47561074,690198561,"htls"
47561077,690182304,"bkng"
47561182,690223287,"htls"
47561281,690206463,"last"
47561338,690200939,"bkng"
47561467,690171311,"htls"
47561608,690135864,"htls"
47561650,690223289,"last"
47561761,690225631,"ctrp"
47561773,690077312,"agda"
47561857,690204023,"htls"
47561881,690135864,"agda"
47561923,690194431,"htls"
47561935,690983758,"bkng"
47561941,690191101,"bkng"
47561998,690206463,"bkng"
47562130,690024570,"bkng"
47562151,690242415,"bkng"
47562184,690225631,"ctrp"
47562361,690191710,"bkng"
47562385,690206463,"bkng"
47562397,690233524,"last"
47562544,690983758,"bkng"
47562547,690122769,"htls"
47562607,690018791,"bkng"
47562796,690063455,"htls"
47562835,690206463,"bkng"
47562862,1000591651,"bkng"
47562895,690187215,"elvl"
47562916,690190966,"amom"
47562982,690002822,"amom"
47562991,690181452,"bkng"
47563006,690110937,"last"
47563432,690238515,"htls"
47563678,690118543,"htls"
47563687,690358772,"htls"
47564029,690122769,"htde"
47564155,690221681,"htde"
47564494,690197360,"bkng"
47564503,690000444,"bkng"
47564626,690105666,"bkng"
47564662,690358772,"htde"
47564845,690159609,"ctrp"
47565025,690220962,"bkng"
47565130,690099733,"last"
47565211,690232328,"bkng"
47565445,690194412,"bkng"
47565481,690197418,"bkng"
47565586,690099733,"last"
47565682,690093431,"hawy"
47565700,690122769,"htde"
47565754,690221681,"htde"
47565919,690191916,"bkng"
47566036,150396503,"bkng"
47566081,690358772,"htls"
47566444,690237741,"bkng"
47566555,690206463,"last"
47566582,690358772,"htls"
47566618,690201863,"ctrp"
47566624,690206463,"last"
47566663,690206463,"bkng"
47566792,690216146,"htls"
47566795,690022624,"last"
47566981,690187159,"amom"
47567149,690171102,"amom"
47567227,690169849,"last"
47567353,690086749,"last"
47567434,690195493,"agda"
47567440,690122769,"htde"
47567476,690021548,"bkng"
47567632,690181502,"amom"
47567749,1000508500,"hawy"
47567791,690270501,"expd"
47567800,690728002,"ebok"
47567818,690439882,"bkng"
47567890,690196479,"hawy"
47567953,690206463,"last"
47568292,690192878,"bkng"
47568346,690358772,"htls"
47568352,690192878,"agda"
47568532,690191736,"bkng"
47569189,690181880,"htls"
47569267,690002045,"amom"
47569303,690198561,"bkng"
47569504,690237741,"bkng"
47569627,690157386,"htde"
47569663,690266447,"bkng"
47569705,690358772,"bkng"
47569909,690022624,"last"
47570005,690041662,"bkng"
47570347,690189244,"bkng"
47570395,690225631,"ctrp"
47570617,690105666,"bkng"
47570662,690135864,"htls"
47570728,690619205,"bkng"
47570830,690136967,"bkng"
47571013,690191101,"amom"
47571055,690008271,"bkng"
47571283,690113248,"bkng"
47571637,690237741,"bkng"
47571826,690195707,"agda"
47571973,690077312,"agda"
47572009,690358772,"bkng"
47572471,1000840250,"bkng"
47572483,690118543,"expd"
47572513,690196838,"bkng"
47572552,690206463,"init"
47572627,690022624,"bkng"
47572714,690206463,"last"
47572876,690196582,"bkng"
47572912,690433544,"bkng"
47572930,690122769,"bkng"
47573017,690181818,"htls"
47573182,690197418,"bkng"
47573278,690206463,"init"
47573287,1000492025,"bkng"
47573380,690199059,"bkng"
47573419,690008271,"bkng"
47573428,690333720,"amom"
47573479,690206463,"last"
47573545,690178573,"htls"
47573596,690136967,"bkng"
47573677,690206463,"bkng"
47573875,690122769,"bkng"
47574295,690228536,"bkng"
47574373,690000444,"htde"
47574415,690101950,"bkng"
47574427,690000414,"ctrp"
47574547,690028003,"expd"
47574604,690204428,"bkng"
47574652,690043712,"htls"
47574694,690000444,"bkng"
47574751,690206463,"last"
47574757,690226704,"htls"
47574841,690860931,"htls"
47574937,690118543,"elvl"
47574985,690182304,"htls"
47574991,1000591651,"bkng"
47575168,690113248,"bkng"
47575288,1000475136,"bkng"
47575318,690044056,"htls"
47575327,690105666,"bkng"
47575354,690232328,"bkng"
47575474,690074684,"amom"
47575540,1000591651,"bkng"
47575573,690206463,"bkng"
47575597,690000357,"bkng"
47575762,690187265,"amom"
47575810,690000414,"ctrp"
47575858,690358772,"htde"
47575987,690206463,"bkng"
47575996,690187265,"amom"
47576140,690187265,"amom"
47576173,690000414,"agda"
47576200,690122769,"htde"
47576218,690190335,"amom"
47576233,690195605,"bkng"
47576359,690206970,"bkng"
47576368,690190386,"bkng"
47576416,690118543,"last"
47576542,690190567,"amom"
47576563,690238515,"amom"
47576587,690017003,"agda"
47576602,690007054,"htde"
47576854,690983758,"bkng"
47576914,690270369,"amom"
47576986,690190892,"htls"
47577130,690189440,"htls"
47577145,690132212,"bkng"
47577178,690101950,"bkng"
47577283,690198561,"bkng"
47577331,690118543,"expd"
47577346,690000444,"bkng"
47577529,690113248,"htls"
47577670,1000288753,"bkng"
47577730,690206463,"bkng"
47577901,690208867,"htls"
47577943,690226148,"bkng"
47578006,690226148,"bkng"
47578009,690226148,"bkng"
47578018,690171414,"htls"
47578075,1003141766,"hawy"
47578174,690105666,"bkng"
47578177,690244259,"bkng"
47578480,690182304,"amom"
47578540,1002473614,"bkng"
47578549,690190335,"expd"
47578762,690011461,"elvl"
47578828,690010108,"bkng"
47578867,690122769,"bkng"
47578897,690839430,"bkng"
47579065,690033621,"bkng"
47579185,690227270,"bkng"
47579302,690223727,"htls"
47579488,690122769,"htde"
47579587,690494726,"htls"
47579614,690008271,"htls"
47579683,690206463,"bkng"
47579770,690206463,"bkng"
47579830,690223532,"amom"
47580052,690223531,"htls"
47580145,690186143,"bkng"
47580238,690000037,"amom"
47580292,690206463,"init"
47580610,690225631,"htde"
47580712,690088841,"amom"
47580754,690197418,"bkng"
47580781,690439882,"bkng"
47580814,690196231,"amom"
47580883,690004158,"ctrp"
47581189,690196479,"ebok"
47581336,690358772,"htls"
47581465,690433544,"bkng"
47581513,690118543,"expd"
47581549,690118543,"expd"
47581564,690433544,"bkng"
47581618,690000965,"ctrp"
47581621,690191150,"bkng"
47581849,1000523261,"htls"
47581855,690018791,"bkng"
47582143,690225631,"last"
47582266,690199472,"amom"
47582836,690201863,"amom"
47583034,690206463,"last"
47583097,690113248,"htls"
47583187,690206463,"bkng"
47583205,690086749,"last"
47583295,690358772,"bkng"
47583367,690175936,"bkng"
47583385,690000444,"last"
47583463,690223531,"bkng"
47583508,690000444,"last"
47583679,690199089,"last"
47583766,690077312,"agda"
47583805,690198600,"bkng"
47583844,690358772,"bkng"
47584099,690206463,"bkng"
47584138,690462591,"bkng"
47584297,690206463,"bkng"
47584393,690196468,"last"
47584939,690206463,"init"
47585020,690118543,"bkng"
47585116,690015811,"bkng"
47585266,690190567,"amom"
47585272,690206463,"bkng"
47585290,690238515,"amom"
47585509,690190567,"bkng"
47585602,690206463,"agda"
47585908,690250208,"last"
47586043,690000444,"bkng"
47586094,690118543,"expd"
47586100,690000444,"bkng"
47586115,690000499,"htls"
47586199,690000444,"bkng"
47586244,690223098,"amom"
47586436,690004158,"amom"
47586454,690191101,"amom"
47586499,690135864,"agda"
47586754,690189228,"amom"
47586793,690122769,"bkng"
47586838,690206463,"last"
47586889,690000444,"bkng"
47586988,690190335,"amom"
47587096,690122769,"htde"
47587099,690223287,"htls"
47587234,1000591651,"bkng"
47587273,690206463,"htls"
47587417,690199089,"ctrp"
47587816,690358772,"htls"
47587888,690191101,"agda"
47587924,690472343,"bkng"
47588008,690238515,"ctrp"
47588050,690112357,"last"
47588092,690334249,"htls"
47588230,690076959,"htls"
